User_ID,User_Location,Gender,Cart_Contents,Cart_Value,Session_Date,Session_Duration,Abandonment_Reason,Purchase_Category,Referral_Medium,Device_Type,Cart_Status
User_4311,Virginia,Female,Footwear,465.68,9/23/2023,88,No Guest Checkout Option,Slippers,Social Media,Mobile,Abandoned
User_4312,Virginia,Female,Accessory,310.12,10/20/2023,20,No Total Order Upfront,Sunglasses,Social Media,Mobile,Abandoned
User_4313,Virginia,Male,Footwear,116.07,8/29/2023,59,Complex Checkout,Slippers,Search Engine,Mobile,Abandoned
User_4314,Chicago,Female,Electronics,297.12,11/25/2023,78,No Guest Checkout Option,Laptop,Search Engine,Mobile,Abandoned
User_4315,Texas,Male,Clothing,321.01,9/22/2023,76,,Sweater,Social Media,Mobile,Paid
User_4316,New York,Female,Accessory,274.58,10/7/2023,99,,Chains,Social Media,Mobile,Paid
User_4317,Texas,Female,Home Decor,105.41,10/27/2023,22,Complex Checkout,Throw Pillow,Email,Tablet,Abandoned
User_4318,Florida,Male,Accessory,262.01,8/4/2023,76,,Sunglasses,Social Media,Tablet,Paid
User_4319,Florida,Female,Clothing,159.38,12/1/2023,62,,Jeans,Social Media,Mobile,Paid
User_4320,Virginia,Male,Footwear,126.09,8/6/2023,63,,Slippers,Social Media,Mobile,Paid
User_4321,Florida,Male,Clothing,292.48,11/2/2023,97,,Sweater,Social Media,Tablet,Paid
User_4322,Virginia,Male,Home Decor,176.32,10/10/2023,89,,Wall Art,Email,Mobile,Paid
User_4323,Virginia,Female,Electronics,240.17,12/16/2023,21,,Headphones,Search Engine,Mobile,Paid
User_4324,Virginia,Male,Home Decor,138.86,8/1/2023,13,Complex Checkout,Throw Pillow,Social Media,Mobile,Abandoned
User_4325,New York,Female,Clothing,451.97,10/9/2023,11,,Dress,Social Media,Desktop,Paid
User_4326,Virginia,Male,Accessory,303.93,12/19/2023,87,No Guest Checkout Option,Wristwatch,Social Media,Mobile,Abandoned
User_4327,Florida,Male,Clothing,115.74,10/21/2023,73,,Sweater,Social Media,Desktop,Paid
User_4328,Virginia,Female,Home Decor,175.77,11/4/2023,102,,Throw Pillow,Search Engine,Tablet,Paid
User_4329,Florida,Female,Home Decor,147.69,8/18/2023,105,,Vase,Search Engine,Mobile,Paid
User_4330,Texas,Female,Toys,304.64,8/31/2023,29,,Dolls,Social Media,Tablet,Paid
User_4331,Texas,Male,Electronics,428.38,12/8/2023,74,No Guest Checkout Option,Tablet,Social Media,Tablet,Abandoned
User_4332,Virginia,Male,Clothing,386.08,9/2/2023,36,No Guest Checkout Option,Dress,Social Media,Mobile,Abandoned
User_4333,Texas,Female,Footwear,446.11,11/13/2023,16,,Heels,Email,Mobile,Paid
User_4334,New York,Male,Home Decor,239.87,10/24/2023,87,,Vase,Social Media,Mobile,Paid
User_4335,Florida,Female,Clothing,204.49,11/12/2023,47,,Dress,Social Media,Mobile,Paid
User_4336,Florida,Male,Clothing,481.53,8/23/2023,95,No Guest Checkout Option,Dress,Social Media,Tablet,Abandoned
User_4337,Virginia,Male,Clothing,338.53,9/24/2023,67,Shipping Cost,T-Shirt,Email,Mobile,Abandoned
User_4338,Texas,Female,Clothing,152.57,12/16/2023,12,,Dress,Search Engine,Mobile,Paid
User_4339,Virginia,Female,Toys,44.31,11/15/2023,106,,Puzzles,Social Media,Tablet,Paid
User_4340,Florida,Male,Electronics,231.92,10/1/2023,18,No Guest Checkout Option,Tablet,Search Engine,Mobile,Abandoned
User_4341,California,Male,Toys,386.02,10/26/2023,27,,Teddy bears,Search Engine,Mobile,Paid
User_4342,Texas,Male,Accessory,182.22,11/18/2023,70,,Sunglasses,Social Media,Mobile,Paid
User_4343,Chicago,Female,Electronics,273.82,10/3/2023,39,No Guest Checkout Option,Phone,Search Engine,Mobile,Abandoned
User_4344,Virginia,Female,Accessory,192.64,8/29/2023,71,Complex Checkout,Wristwatch,Social Media,Desktop,Abandoned
User_4345,Texas,Female,Toys,384.33,11/26/2023,19,,Barbie,Email,Tablet,Paid
User_4346,California,Female,Toys,247.25,9/7/2023,12,,Dolls,Search Engine,Tablet,Paid
User_4347,Virginia,Female,Clothing,101.69,8/30/2023,87,Complex Checkout,T-Shirt,Email,Mobile,Abandoned
User_4348,Texas,Female,Footwear,149.76,10/9/2023,19,,Heels,Search Engine,Tablet,Paid
User_4349,California,Female,Home Decor,352.82,9/7/2023,78,,Candle Holder,Social Media,Mobile,Paid
User_4350,Texas,Male,Accessory,174.29,10/8/2023,20,,Sunglasses,Email,Desktop,Paid
User_4351,California,Female,Electronics,93.03,10/23/2023,87,No Guest Checkout Option,Headphones,Email,Mobile,Abandoned
User_4352,Chicago,Female,Footwear,480.97,12/11/2023,51,,Slippers,Social Media,Tablet,Paid
User_4353,California,Female,Clothing,242.41,9/16/2023,20,No Guest Checkout Option,Jeans,Email,Mobile,Abandoned
User_4354,Chicago,Female,Home Decor,475.72,11/2/2023,44,No Guest Checkout Option,Throw Pillow,Email,Tablet,Abandoned
User_4355,Virginia,Female,Clothing,402.03,11/2/2023,88,No Guest Checkout Option,T-Shirt,Search Engine,Mobile,Abandoned
User_4356,Texas,Female,Home Decor,443.68,12/29/2023,50,,Wall Art,Social Media,Tablet,Paid
User_4357,Texas,Male,Home Decor,107.85,10/11/2023,96,,Vase,Email,Mobile,Paid
User_4358,Texas,Female,Toys,462.15,8/18/2023,55,,Barbie,Search Engine,Tablet,Paid
User_4359,Texas,Female,Clothing,24.81,9/26/2023,36,,Dress,Search Engine,Mobile,Paid
User_4360,Virginia,Female,Electronics,410.5,9/23/2023,8,,Headphones,Email,Mobile,Paid
User_4361,Virginia,Female,Clothing,332.87,8/29/2023,89,No Guest Checkout Option,Sweater,Email,Tablet,Abandoned
User_4362,Florida,Female,Toys,209.67,10/5/2023,11,,Games,Email,Mobile,Paid
User_4363,Virginia,Male,Electronics,39.06,8/18/2023,106,Complex Checkout,Headphones,Email,Desktop,Abandoned
User_4364,New York,Male,Toys,37.18,12/20/2023,7,Complex Checkout,Games,Email,Mobile,Abandoned
User_4365,Florida,Male,Home Decor,403.17,8/7/2023,49,Complex Checkout,Throw Pillow,Search Engine,Mobile,Abandoned
User_4366,Chicago,Male,Accessory,377.57,8/25/2023,80,No Guest Checkout Option,Chains,Search Engine,Tablet,Abandoned
User_4367,Texas,Female,Toys,477.68,11/18/2023,79,Complex Checkout,Games,Social Media,Tablet,Abandoned
User_4368,Texas,Female,Toys,69.63,9/3/2023,78,No Guest Checkout Option,Puzzles,Social Media,Tablet,Abandoned
User_4369,Texas,Female,Toys,99.88,10/1/2023,88,No Guest Checkout Option,Barbie,Social Media,Desktop,Abandoned
User_4370,Chicago,Female,Electronics,151.61,11/18/2023,50,Complex Checkout,Tablet,Email,Tablet,Abandoned
User_4371,Texas,Female,Footwear,309,8/2/2023,110,Complex Checkout,Sneakers,Email,Mobile,Abandoned
User_4372,Virginia,Female,Clothing,343.74,12/28/2023,36,No Guest Checkout Option,Dress,Email,Mobile,Abandoned
User_4373,Virginia,Female,Electronics,411.25,9/26/2023,5,No Guest Checkout Option,Tablet,Social Media,Mobile,Abandoned
User_4374,New York,Female,Footwear,461.04,9/8/2023,41,No Guest Checkout Option,Slippers,Social Media,Tablet,Abandoned
User_4375,Virginia,Female,Clothing,395.47,9/8/2023,69,,Sweater,Email,Mobile,Paid
User_4376,California,Male,Clothing,282.48,8/3/2023,46,,Dress,Search Engine,Tablet,Paid
User_4377,Virginia,Male,Footwear,154.15,8/16/2023,100,,Oxfords,Search Engine,Mobile,Paid
User_4378,Virginia,Female,Electronics,114.15,12/5/2023,95,Complex Checkout,Phone,Email,Mobile,Abandoned
User_4379,Virginia,Female,Home Decor,66.21,8/31/2023,89,,Throw Pillow,Search Engine,Tablet,Paid
User_4380,Virginia,Male,Electronics,306.39,11/18/2023,48,,Phone,Email,Mobile,Paid
User_4381,Florida,Female,Clothing,212.91,8/22/2023,82,,T-Shirt,Social Media,Tablet,Paid
User_4382,New York,Male,Accessory,133.93,10/4/2023,23,Complex Checkout,Sunglasses,Search Engine,Mobile,Abandoned
User_4383,Chicago,Female,Accessory,424.77,8/15/2023,116,No Guest Checkout Option,Sunglasses,Email,Mobile,Abandoned
User_4384,Florida,Female,Clothing,123.91,11/21/2023,22,Complex Checkout,T-Shirt,Social Media,Desktop,Abandoned
User_4385,Florida,Female,Footwear,333.84,9/22/2023,50,Complex Checkout,Heels,Email,Mobile,Abandoned
User_4386,Virginia,Female,Home Decor,441.12,8/10/2023,14,Complex Checkout,Candle Holder,Social Media,Tablet,Abandoned
User_4387,Texas,Female,Accessory,137.2,10/15/2023,14,Complex Checkout,Sunglasses,Social Media,Tablet,Abandoned
User_4388,Florida,Male,Clothing,495.46,8/30/2023,7,,Sweater,Search Engine,Mobile,Paid
User_4389,California,Female,Toys,388.09,11/20/2023,118,No Guest Checkout Option,Dolls,Email,Desktop,Abandoned
User_4390,New York,Female,Electronics,264.53,8/8/2023,95,,Tablet,Social Media,Tablet,Paid
User_4391,Florida,Female,Electronics,345.2,11/8/2023,13,Complex Checkout,Laptop,Social Media,Desktop,Abandoned
User_4392,Virginia,Male,Footwear,61.88,9/17/2023,71,,Heels,Social Media,Desktop,Paid
User_4393,Chicago,Female,Accessory,275.82,11/14/2023,29,No Guest Checkout Option,Sunglasses,Email,Desktop,Abandoned
User_4394,Texas,Female,Footwear,249.56,11/21/2023,31,Shipping Cost,Oxfords,Search Engine,Mobile,Abandoned
User_4395,Texas,Female,Toys,257.88,8/30/2023,31,,Dolls,Social Media,Mobile,Paid
User_4396,California,Female,Home Decor,51.84,10/9/2023,7,,Throw Pillow,Social Media,Desktop,Paid
User_4397,California,Female,Home Decor,73.05,10/1/2023,48,,Throw Pillow,Social Media,Tablet,Paid
User_4398,Chicago,Female,Clothing,42.72,8/25/2023,23,,Jeans,Email,Mobile,Paid
User_4399,Virginia,Female,Accessory,382.41,12/26/2023,21,No Guest Checkout Option,Chains,Search Engine,Mobile,Abandoned
User_4400,Chicago,Female,Electronics,361.17,8/6/2023,119,No Guest Checkout Option,Tablet,Email,Tablet,Abandoned
User_4401,Florida,Female,Accessory,223.29,9/20/2023,115,No Guest Checkout Option,Sunglasses,Search Engine,Mobile,Abandoned
User_4402,Virginia,Female,Electronics,81.82,9/28/2023,73,,Phone,Social Media,Tablet,Paid
User_4403,Texas,Female,Toys,325.21,10/23/2023,40,,Games,Social Media,Mobile,Paid
User_4404,New York,Female,Electronics,301.73,8/2/2023,99,,Tablet,Social Media,Mobile,Paid
User_4405,Virginia,Female,Toys,127.21,9/13/2023,76,,Teddy bears,Social Media,Tablet,Paid
User_4406,Virginia,Female,Home Decor,369.4,9/4/2023,85,,Vase,Social Media,Mobile,Paid
User_4407,Virginia,Female,Home Decor,317.51,11/23/2023,103,Complex Checkout,Throw Pillow,Search Engine,Tablet,Abandoned
User_4408,Chicago,Male,Electronics,193.61,8/8/2023,44,,Laptop,Email,Mobile,Paid
User_4409,Virginia,Female,Electronics,343.65,12/7/2023,8,,Tablet,Search Engine,Tablet,Paid
User_4410,Texas,Female,Accessory,24.05,8/30/2023,64,No Total Order Upfront,Chains,Search Engine,Tablet,Abandoned
User_4411,Chicago,Female,Footwear,335.23,11/27/2023,92,,Heels,Social Media,Tablet,Paid
User_4412,Virginia,Female,Home Decor,382.77,9/4/2023,41,Complex Checkout,Vase,Social Media,Tablet,Abandoned
User_4413,Florida,Female,Toys,304.87,12/28/2023,64,,Games,Social Media,Tablet,Paid
User_4414,Florida,Female,Clothing,329.29,10/8/2023,107,Complex Checkout,T-Shirt,Email,Desktop,Abandoned
User_4415,Virginia,Female,Clothing,345.99,12/11/2023,40,,T-Shirt,Email,Tablet,Paid
User_4416,Virginia,Female,Electronics,493.84,11/6/2023,56,No Guest Checkout Option,Phone,Email,Mobile,Abandoned
User_4417,Chicago,Female,Footwear,352.57,9/12/2023,17,No Guest Checkout Option,Sneakers,Email,Mobile,Abandoned
User_4418,Virginia,Female,Accessory,59.27,10/11/2023,39,,Sunglasses,Social Media,Mobile,Paid
User_4419,Virginia,Female,Accessory,48.46,12/2/2023,75,,Wristwatch,Social Media,Mobile,Paid
User_4420,California,Male,Electronics,261,9/20/2023,6,,Laptop,Search Engine,Mobile,Paid
User_4421,Texas,Female,Electronics,352.61,8/5/2023,105,Complex Checkout,Phone,Social Media,Mobile,Abandoned
User_4422,California,Female,Toys,223.11,8/24/2023,116,No Guest Checkout Option,Barbie,Email,Mobile,Abandoned
User_4423,Virginia,Female,Electronics,382.29,11/4/2023,38,Complex Checkout,Laptop,Social Media,Mobile,Abandoned
User_4424,Virginia,Female,Footwear,305.5,11/19/2023,78,No Guest Checkout Option,Oxfords,Search Engine,Mobile,Abandoned
User_4425,Florida,Male,Home Decor,244.22,9/19/2023,72,,Vase,Search Engine,Tablet,Paid
User_4426,Texas,Male,Footwear,224.48,12/2/2023,22,Complex Checkout,Oxfords,Search Engine,Mobile,Abandoned
User_4427,Florida,Female,Accessory,411.48,10/7/2023,105,,Sunglasses,Search Engine,Mobile,Paid
User_4428,Chicago,Male,Accessory,47.3,8/13/2023,35,,Wristwatch,Search Engine,Mobile,Paid
User_4429,Virginia,Male,Home Decor,446.38,11/12/2023,42,No Guest Checkout Option,Vase,Email,Mobile,Abandoned
User_4430,Texas,Male,Home Decor,63.88,11/28/2023,31,Complex Checkout,Vase,Search Engine,Mobile,Abandoned
User_4431,Texas,Female,Electronics,74.5,11/17/2023,86,Shipping Cost,Laptop,Search Engine,Mobile,Abandoned
User_4432,New York,Male,Clothing,373.76,9/18/2023,11,Complex Checkout,T-Shirt,Social Media,Mobile,Abandoned
User_4433,Texas,Female,Home Decor,147.09,10/28/2023,105,No Guest Checkout Option,Wall Art,Email,Mobile,Abandoned
User_4434,Virginia,Female,Clothing,289.06,9/1/2023,104,No Guest Checkout Option,Sweater,Search Engine,Mobile,Abandoned
User_4435,Florida,Male,Toys,170.08,11/15/2023,96,No Guest Checkout Option,Games,Social Media,Mobile,Abandoned
User_4436,Virginia,Female,Toys,60.93,12/12/2023,110,,Dolls,Social Media,Mobile,Paid
User_4437,Chicago,Female,Home Decor,276.95,11/15/2023,72,,Candle Holder,Email,Tablet,Paid
User_4438,Virginia,Male,Footwear,71.1,10/23/2023,109,No Guest Checkout Option,Heels,Search Engine,Mobile,Abandoned
User_4439,Virginia,Male,Clothing,186.72,8/20/2023,34,,Dress,Social Media,Desktop,Paid
User_4440,Virginia,Female,Toys,467.82,8/27/2023,87,,Puzzles,Social Media,Tablet,Paid
User_4441,New York,Male,Accessory,171.75,8/13/2023,90,No Total Order Upfront,Chains,Search Engine,Tablet,Abandoned
User_4442,Virginia,Female,Accessory,407.98,9/14/2023,105,,Wristwatch,Search Engine,Mobile,Paid
User_4443,Texas,Female,Toys,247.21,8/7/2023,37,,Dolls,Email,Mobile,Paid
User_4444,Virginia,Male,Footwear,137.74,9/29/2023,41,,Sneakers,Search Engine,Mobile,Paid
User_4445,New York,Female,Footwear,439.42,10/30/2023,43,No Guest Checkout Option,Slippers,Social Media,Mobile,Abandoned
User_4446,Florida,Female,Accessory,194.79,11/11/2023,31,,Wristwatch,Social Media,Tablet,Paid
User_4447,Texas,Female,Home Decor,453.54,10/15/2023,107,No Guest Checkout Option,Wall Art,Search Engine,Tablet,Abandoned
User_4448,California,Male,Electronics,445.26,9/29/2023,64,,Laptop,Social Media,Mobile,Paid
User_4449,Virginia,Female,Toys,115.1,9/25/2023,16,,Barbie,Search Engine,Tablet,Paid
User_4450,Florida,Female,Clothing,87.84,10/6/2023,64,Complex Checkout,T-Shirt,Social Media,Tablet,Abandoned
User_4451,Texas,Male,Home Decor,340.85,10/21/2023,95,Complex Checkout,Wall Art,Social Media,Mobile,Abandoned
User_4452,California,Female,Electronics,124.45,10/22/2023,88,,Laptop,Email,Tablet,Paid
User_4453,Florida,Female,Footwear,162.63,9/6/2023,70,No Guest Checkout Option,Slippers,Search Engine,Mobile,Abandoned
User_4454,Florida,Female,Footwear,295.14,8/5/2023,36,,Wedges,Search Engine,Mobile,Paid
User_4455,Virginia,Male,Footwear,218.79,12/16/2023,107,,Heels,Social Media,Tablet,Paid
User_4456,Virginia,Female,Toys,319.13,12/10/2023,69,No Total Order Upfront,Teddy bears,Search Engine,Mobile,Abandoned
User_4457,Virginia,Female,Electronics,256.65,12/21/2023,98,No Total Order Upfront,Laptop,Social Media,Tablet,Abandoned
User_4458,California,Male,Clothing,428,8/19/2023,120,No Guest Checkout Option,T-Shirt,Search Engine,Mobile,Abandoned
User_4459,Virginia,Male,Accessory,434,8/5/2023,54,No Guest Checkout Option,Sunglasses,Social Media,Mobile,Abandoned
User_4460,Florida,Male,Toys,34.59,10/14/2023,40,Complex Checkout,Barbie,Social Media,Tablet,Abandoned
User_4461,Chicago,Male,Clothing,285.17,10/2/2023,15,,T-Shirt,Search Engine,Mobile,Paid
User_4462,New York,Male,Toys,437.34,12/13/2023,96,,Games,Search Engine,Desktop,Paid
User_4463,Chicago,Female,Home Decor,346,8/14/2023,50,,Candle Holder,Social Media,Tablet,Paid
User_4464,Florida,Female,Accessory,255.38,8/25/2023,31,Complex Checkout,Chains,Search Engine,Mobile,Abandoned
User_4465,Virginia,Male,Clothing,413.56,11/28/2023,29,No Guest Checkout Option,Jeans,Email,Mobile,Abandoned
User_4466,Virginia,Male,Footwear,220.75,12/16/2023,15,Complex Checkout,Heels,Search Engine,Desktop,Abandoned
User_4467,New York,Female,Electronics,255.06,9/11/2023,37,Complex Checkout,Laptop,Email,Tablet,Abandoned
User_4468,Texas,Female,Footwear,204.98,8/9/2023,105,No Total Order Upfront,Wedges,Social Media,Mobile,Abandoned
User_4469,Florida,Male,Home Decor,453.25,9/22/2023,19,,Vase,Social Media,Mobile,Paid
User_4470,New York,Female,Footwear,113.38,8/25/2023,8,Complex Checkout,Slippers,Social Media,Desktop,Abandoned
User_4471,Chicago,Male,Clothing,244.19,11/5/2023,18,Complex Checkout,Jeans,Social Media,Mobile,Abandoned
User_4472,Florida,Female,Electronics,376.2,8/3/2023,11,,Laptop,Email,Tablet,Paid
User_4473,Chicago,Female,Footwear,326.67,9/18/2023,72,Shipping Cost,Oxfords,Social Media,Tablet,Abandoned
User_4474,Virginia,Male,Footwear,48.22,11/27/2023,8,,Slippers,Email,Tablet,Paid
User_4475,Chicago,Male,Electronics,270.77,8/1/2023,49,No Guest Checkout Option,Laptop,Search Engine,Tablet,Abandoned
User_4476,Florida,Female,Home Decor,293.71,8/13/2023,35,Complex Checkout,Candle Holder,Search Engine,Mobile,Abandoned
User_4477,Virginia,Female,Footwear,267.73,10/28/2023,49,,Sneakers,Social Media,Mobile,Paid
User_4478,Chicago,Female,Electronics,114.9,12/16/2023,109,,Phone,Social Media,Desktop,Paid
User_4479,Florida,Female,Electronics,243.13,8/24/2023,106,,Headphones,Search Engine,Mobile,Paid
User_4480,Florida,Male,Accessory,266.35,12/24/2023,88,No Guest Checkout Option,Wristwatch,Social Media,Tablet,Abandoned
User_4481,Virginia,Female,Home Decor,347.73,12/27/2023,5,,Throw Pillow,Social Media,Tablet,Paid
User_4482,California,Female,Electronics,162.4,10/22/2023,27,No Guest Checkout Option,Laptop,Social Media,Mobile,Abandoned
User_4483,Virginia,Female,Accessory,81.41,12/6/2023,59,,Wristwatch,Search Engine,Tablet,Paid
User_4484,Florida,Female,Toys,84.48,12/30/2023,33,,Games,Search Engine,Tablet,Paid
User_4485,Virginia,Male,Toys,478.13,8/27/2023,56,,Puzzles,Search Engine,Mobile,Paid
User_4486,Florida,Male,Toys,112.82,8/24/2023,116,,Puzzles,Social Media,Mobile,Paid
User_4487,California,Female,Accessory,235.58,9/10/2023,76,No Guest Checkout Option,Chains,Social Media,Tablet,Abandoned
User_4488,Florida,Female,Footwear,265.16,11/13/2023,119,No Total Order Upfront,Heels,Social Media,Mobile,Abandoned
User_4489,Chicago,Female,Electronics,479.71,8/13/2023,55,,Tablet,Social Media,Tablet,Paid
User_4490,Texas,Female,Home Decor,475.82,10/20/2023,84,,Candle Holder,Email,Tablet,Paid
User_4491,Chicago,Female,Home Decor,123.98,10/10/2023,14,,Candle Holder,Social Media,Tablet,Paid
User_4492,Texas,Male,Accessory,375.46,9/29/2023,90,,Chains,Social Media,Mobile,Paid
User_4493,Florida,Male,Clothing,493.55,11/5/2023,6,,Dress,Social Media,Desktop,Paid
User_4494,Texas,Female,Toys,302.81,9/13/2023,13,,Games,Social Media,Mobile,Paid
User_4495,Chicago,Female,Clothing,493.16,11/28/2023,22,No Guest Checkout Option,T-Shirt,Email,Tablet,Abandoned
User_4496,Florida,Male,Toys,485.13,9/9/2023,31,No Guest Checkout Option,Dolls,Email,Mobile,Abandoned
User_4497,California,Female,Accessory,447.69,10/1/2023,24,Complex Checkout,Sunglasses,Search Engine,Desktop,Abandoned
User_4498,Virginia,Female,Accessory,336.67,9/9/2023,105,No Guest Checkout Option,Chains,Search Engine,Mobile,Abandoned
User_4499,Texas,Female,Home Decor,107.18,11/25/2023,7,No Guest Checkout Option,Vase,Social Media,Tablet,Abandoned
User_4500,Virginia,Male,Home Decor,460.1,9/22/2023,57,Complex Checkout,Vase,Email,Mobile,Abandoned
User_4501,New York,Male,Electronics,414.15,8/2/2023,56,No Guest Checkout Option,Headphones,Email,Mobile,Abandoned
User_4502,California,Female,Home Decor,228.17,11/12/2023,83,Complex Checkout,Wall Art,Email,Mobile,Abandoned
User_4503,Virginia,Male,Toys,259.2,11/8/2023,10,,Teddy bears,Social Media,Mobile,Paid
User_4504,Florida,Male,Home Decor,397.85,9/26/2023,61,,Vase,Search Engine,Mobile,Paid
User_4505,Virginia,Male,Toys,436.49,9/16/2023,44,,Dolls,Search Engine,Mobile,Paid
User_4506,Virginia,Male,Toys,369.54,8/1/2023,35,No Guest Checkout Option,Games,Email,Mobile,Abandoned
User_4507,Chicago,Male,Home Decor,448.18,12/12/2023,111,No Guest Checkout Option,Vase,Email,Mobile,Abandoned
User_4508,Texas,Female,Footwear,229.82,11/3/2023,24,,Heels,Email,Tablet,Paid
User_4509,Virginia,Female,Electronics,151.55,10/25/2023,51,,Laptop,Email,Desktop,Paid
User_4510,Texas,Female,Toys,310.09,8/23/2023,27,,Barbie,Search Engine,Tablet,Paid
User_4511,Texas,Female,Clothing,59.44,10/9/2023,31,,Jeans,Social Media,Tablet,Paid
User_4512,Florida,Female,Clothing,78.88,11/18/2023,6,Shipping Cost,Sweater,Email,Mobile,Abandoned
User_4513,Texas,Male,Toys,354.1,12/20/2023,39,,Games,Search Engine,Tablet,Paid
User_4514,Chicago,Female,Accessory,54.11,12/24/2023,39,No Total Order Upfront,Sunglasses,Email,Mobile,Abandoned
User_4515,Virginia,Female,Accessory,23.39,8/11/2023,75,,Chains,Search Engine,Tablet,Paid
User_4516,California,Male,Accessory,349.1,11/29/2023,61,No Guest Checkout Option,Chains,Social Media,Mobile,Abandoned
User_4517,Florida,Female,Accessory,380.88,8/28/2023,52,,Wristwatch,Email,Mobile,Paid
User_4518,Chicago,Male,Accessory,486.88,12/26/2023,50,,Sunglasses,Search Engine,Mobile,Paid
User_4519,Virginia,Female,Toys,87.05,8/13/2023,47,,Dolls,Search Engine,Desktop,Paid
User_4520,Virginia,Male,Home Decor,295.15,12/11/2023,72,No Guest Checkout Option,Candle Holder,Social Media,Tablet,Abandoned
User_4521,Virginia,Male,Accessory,193.08,12/31/2023,26,Complex Checkout,Sunglasses,Social Media,Desktop,Abandoned
User_4522,Virginia,Female,Home Decor,352.32,9/14/2023,82,,Candle Holder,Social Media,Tablet,Paid
User_4523,Chicago,Female,Clothing,329.77,9/13/2023,92,,Dress,Search Engine,Desktop,Paid
User_4524,Chicago,Female,Clothing,166.54,10/2/2023,30,No Guest Checkout Option,T-Shirt,Search Engine,Mobile,Abandoned
User_4525,Virginia,Male,Home Decor,138.64,8/18/2023,74,,Candle Holder,Social Media,Mobile,Paid
User_4526,Texas,Male,Electronics,72.08,12/5/2023,116,,Headphones,Email,Desktop,Paid
User_4527,Chicago,Male,Footwear,275.25,8/23/2023,68,,Heels,Social Media,Mobile,Paid
User_4528,Virginia,Female,Clothing,293.37,10/10/2023,14,,Dress,Search Engine,Mobile,Paid
User_4529,Virginia,Male,Home Decor,238.31,8/3/2023,45,Complex Checkout,Vase,Social Media,Tablet,Abandoned
User_4530,Florida,Male,Toys,260.8,11/9/2023,89,Complex Checkout,Puzzles,Social Media,Mobile,Abandoned
User_4531,Florida,Female,Footwear,227.37,8/27/2023,31,No Guest Checkout Option,Slippers,Email,Tablet,Abandoned
User_4532,Chicago,Female,Footwear,229.93,11/27/2023,64,,Slippers,Search Engine,Mobile,Paid
User_4533,Florida,Female,Electronics,352.4,12/13/2023,79,No Total Order Upfront,Phone,Email,Tablet,Abandoned
User_4534,Chicago,Male,Accessory,468.45,8/10/2023,65,,Wristwatch,Email,Mobile,Paid
User_4535,Virginia,Female,Toys,469.21,11/25/2023,60,,Games,Social Media,Mobile,Paid
User_4536,Virginia,Female,Accessory,111.79,12/28/2023,98,,Chains,Search Engine,Mobile,Paid
User_4537,Virginia,Male,Clothing,334.39,9/22/2023,109,No Guest Checkout Option,T-Shirt,Social Media,Tablet,Abandoned
User_4538,California,Female,Home Decor,430.91,12/21/2023,112,Complex Checkout,Vase,Search Engine,Tablet,Abandoned
User_4539,Florida,Female,Clothing,68.41,11/15/2023,104,,Dress,Email,Desktop,Paid
User_4540,Virginia,Female,Home Decor,451.54,12/26/2023,26,No Guest Checkout Option,Throw Pillow,Email,Mobile,Abandoned
User_4541,Chicago,Male,Clothing,37.11,8/11/2023,59,,Sweater,Search Engine,Tablet,Paid
User_4542,Virginia,Female,Clothing,493,11/22/2023,71,,Jeans,Social Media,Mobile,Paid
User_4543,Virginia,Female,Clothing,175.06,10/23/2023,40,Complex Checkout,T-Shirt,Search Engine,Desktop,Abandoned
User_4544,Virginia,Female,Home Decor,473.31,12/18/2023,112,No Guest Checkout Option,Throw Pillow,Search Engine,Tablet,Abandoned
User_4545,Texas,Male,Electronics,87.75,12/26/2023,43,,Laptop,Email,Mobile,Paid
User_4546,New York,Female,Home Decor,26.95,12/18/2023,32,No Guest Checkout Option,Candle Holder,Search Engine,Tablet,Abandoned
User_4547,California,Female,Toys,471.32,8/16/2023,8,No Guest Checkout Option,Puzzles,Search Engine,Mobile,Abandoned
User_4548,New York,Male,Electronics,31.54,8/28/2023,66,No Guest Checkout Option,Phone,Email,Tablet,Abandoned
User_4549,Texas,Female,Home Decor,357.25,12/1/2023,21,,Wall Art,Social Media,Tablet,Paid
User_4550,Virginia,Female,Accessory,190.21,8/15/2023,55,,Sunglasses,Social Media,Mobile,Paid
User_4551,Chicago,Female,Clothing,182.03,12/9/2023,18,,Dress,Social Media,Mobile,Paid
User_4552,Texas,Female,Accessory,225.44,9/23/2023,92,,Sunglasses,Social Media,Mobile,Paid
User_4553,Virginia,Female,Toys,437.58,10/27/2023,64,Complex Checkout,Teddy bears,Search Engine,Desktop,Abandoned
User_4554,Chicago,Female,Electronics,119.69,8/12/2023,114,,Laptop,Email,Mobile,Paid
User_4555,Virginia,Female,Clothing,246.82,12/14/2023,83,No Guest Checkout Option,Dress,Social Media,Mobile,Abandoned
User_4556,Florida,Female,Accessory,110.69,11/27/2023,13,No Guest Checkout Option,Sunglasses,Social Media,Tablet,Abandoned
User_4557,Florida,Male,Accessory,461.1,12/5/2023,23,Complex Checkout,Wristwatch,Social Media,Tablet,Abandoned
User_4558,Texas,Female,Home Decor,171.23,10/10/2023,41,Complex Checkout,Candle Holder,Search Engine,Tablet,Abandoned
User_4559,California,Female,Clothing,491.85,8/9/2023,95,,Sweater,Email,Tablet,Paid
